feedforward_error_probability,h,k,H1,V,E1,E_B,E_A,E_A_minus_E_B,E_B_over_E_A,phi,trace_final,initial_energy,post_alice_energy,post_noise_energy,noise_energy_delta,final_global_energy,survival_model,survival_x_column,survival_ratio,survives_positive,survives_half,readout_error_probability,noise_model,noise_strength,noise_qubit
,1.0,0.5,1.1123098591984735,0.2001190500119625,1.312428909210436,-1.312428909210436,0.8944271909999154,2.2068561002103513,-1.467340128315218,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.061316451877766,1.1668892608778507,2.2068561002103517,bob_amplitude_damping,noise_strength,-18.084314585170937,False,False,,amplitude_damping,0.54,1.0
,1.0,0.5,1.129233672892014,0.20925465678048605,1.3384883296725,-1.3384883296725,0.8944271909999154,2.2329155206724156,-1.4964754461189302,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.0835757415498275,1.1891485505499122,2.2329155206724156,bob_amplitude_damping,noise_strength,-18.44339442121838,False,False,,amplitude_damping,0.55,1.0
,1.0,0.5,1.1461457726381747,0.21842540539114896,1.3645711780293237,-1.3645711780293237,0.8944271909999154,2.2589983690292392,-1.5256369571052684,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.1058720739759993,1.211444882976084,2.2589983690292392,bob_amplitude_damping,noise_strength,-18.80279707659411,False,False,,amplitude_damping,0.56,1.0
,1.0,0.5,1.163045756751407,0.22763250090059822,1.3906782576520051,-1.3906782576520051,0.8944271909999154,2.2851054486519207,-1.554825559470426,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.128206719397522,1.2337795283976067,2.285105448651921,bob_amplitude_damping,noise_strength,-19.16253362116681,False,False,,amplitude_damping,0.5700000000000001,1.0
,1.0,0.5,1.1799332000503102,0.2368772188530333,1.4168104189033435,-1.4168104189033435,0.8944271909999154,2.3112376099032588,-1.5840422039489153,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.150581022356035,1.2561538313561198,2.311237609903259,bob_amplitude_damping,noise_strength,-19.522615772316563,False,False,,amplitude_damping,0.58,1.0
,1.0,0.5,1.1968076518873116,0.24616091119117595,1.4429685630784876,-1.4429685630784876,0.8944271909999154,2.337395754078403,-1.6132878982193466,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.172996407924297,1.2785692169243816,2.3373957540784036,bob_amplitude_damping,noise_strength,-19.883055949234148,False,False,,amplitude_damping,0.59,1.0
,1.0,0.5,1.2136686339606724,0.25548501282023806,1.4691536467809105,-1.4691536467809105,0.8944271909999154,2.363580837780826,-1.6425637117969163,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.195454388625204,1.3010271976252885,2.363580837780826,bob_amplitude_damping,noise_strength,-20.243867333218773,False,False,,amplitude_damping,0.6,1.0
,1.0,0.5,1.2305156378787032,0.2648510489152921,1.4953666867939952,-1.4953666867939952,0.8944271909999154,2.3897938777939105,-1.671870781480006,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.217956572134443,1.3235293811345277,2.389793877793911,bob_amplitude_damping,noise_strength,-20.605063934804974,False,False,,amplitude_damping,0.61,1.0
,1.0,0.5,1.2473481224409821,0.2742606430776018,1.521608765518584,-1.521608765518584,0.8944271909999154,2.4160359565184995,-1.7012103174295468,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.2405046698780167,1.3460774788781014,2.4160359565185,bob_amplitude_damping,noise_strength,-20.966660668688096,False,False,,amplitude_damping,0.62,1.0
,1.0,0.5,1.2641655105953389,0.283715526463678,1.5478810370590168,-1.5478810370590168,0.8944271909999154,2.4423082280589323,-1.7305836099734173,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.2631005066551118,1.3686733156551965,2.4423082280589323,bob_amplitude_damping,noise_strength,-21.328673437585465,False,False,,amplitude_damping,0.63,1.0
,1.0,0.5,1.280967186022042,0.29321754803271427,1.5741847340547563,-1.5741847340547563,0.8944271909999154,2.4686119250546716,-1.7599920372444326,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.285746031439845,1.3913188404399297,2.468611925054672,bob_amplitude_damping,noise_strength,-21.691119226371192,False,False,,amplitude_damping,0.64,1.0
,1.0,0.5,1.2977524892878072,0.3027686860845632,1.6005211753723705,-1.6005211753723705,0.8944271909999154,2.494948366372286,-1.7894370737802423,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.3084433295433593,1.414016138543444,2.4949483663722862,bob_amplitude_damping,noise_strength,-22.054016208066116,False,False,,amplitude_damping,0.65,1.0
,1.0,0.5,1.3145207135014962,0.3123710612926408,1.626891774794137,-1.626891774794137,0.8944271909999154,2.5213189657940522,-1.8189203002374854,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.3311946363517118,1.4367674453517965,2.5213189657940527,bob_amplitude_damping,noise_strength,-22.417383863560428,False,False,,amplitude_damping,0.66,1.0
,1.0,0.5,1.3312710993902466,0.3220269514755361,1.6532980508657826,-1.6532980508657826,0.8944271909999154,2.547725241865698,-1.8484434144018984,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.3540023528965146,1.4595751618965993,2.5477252418656984,bob_amplitude_damping,noise_strength,-22.781243117308353,False,False,,amplitude_damping,0.67,1.0
,1.0,0.5,1.3480028296986313,0.3317388083995296,1.679741638098161,-1.679741638098161,0.8944271909999154,2.574168829098076,-1.8780082437121701,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.376869063566346,1.4824418725664308,2.5741688290980766,bob_amplitude_damping,noise_strength,-23.14561649167911,False,False,,amplitude_damping,0.68,1.0
,1.0,0.5,1.3647150227934932,0.34150927696409,1.7062242997575832,-1.7062242997575832,0.8944271909999154,2.6006514907574987,-1.907616759559968,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.3997975563300407,1.5053703653301254,2.6006514907574987,bob_amplitude_damping,noise_strength,-23.51052828319836,False,False,,amplitude_damping,0.6900000000000001,1.0
,1.0,0.5,1.3814067253322664,0.3513412171969137,1.73274794252918,-1.73274794252918,0.8944271909999154,2.6271751335290956,-1.9372710936840738,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.422790845921497,1.5283636549215815,2.627175133529096,bob_amplitude_damping,noise_strength,-23.87600476459865,False,False,,amplitude_damping,0.7000000000000001,1.0
,1.0,0.5,1.3980769038215006,0.36123772957835587,1.7593146333998564,-1.7593146333998564,0.8944271909999154,2.6537418243997717,-1.9669735570461016,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.445852200533967,1.5514250095340518,2.653741824399772,bob_amplitude_damping,noise_strength,-24.242074417454237,False,False,,amplitude_damping,0.71,1.0
,1.0,0.5,1.4147244348530845,0.3712021843327514,1.7859266191858358,-1.7859266191858358,0.8944271909999154,2.680353810185751,-1.9967266616629555,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.4689851726958283,1.574557981695913,2.6803538101857516,bob_amplitude_damping,noise_strength,-24.608768201256424,False,False,,amplitude_damping,0.72,1.0
,1.0,0.5,1.4313480937558445,0.38123825547361634,1.812586349229461,-1.812586349229461,0.8944271909999154,2.7070135402293762,-2.0265331459826252,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.492193635157366,1.5977664441574508,2.7070135402293767,bob_amplitude_damping,noise_strength,-24.976119866158943,False,False,,amplitude_damping,0.73,1.0
,1.0,0.5,1.4479465413363726,0.39134996058117755,1.8392965019175502,-1.8392965019175502,0.8944271909999154,2.7337236929174655,-2.0563960045326084,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.515481822819983,1.6210546318200678,2.733723692917466,bob_amplitude_damping,noise_strength,-25.3441663183816,False,False,,amplitude_damping,0.74,1.0
,1.0,0.5,1.4645183083004911,0.40154170753796714,1.8660600158384582,-1.8660600158384582,0.8944271909999154,2.7604872068383735,-2.0863185227545644,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.5388543819998306,1.6444271909999153,2.760487206838374,bob_amplitude_damping,noise_strength,-25.71294804953188,False,False,,amplitude_damping,0.75,1.0
,1.0,0.5,1.4810617768393353,0.4118183497705807,1.892880126609916,-1.892880126609916,0.8944271909999154,2.7873073176098315,-2.1163043181790915,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.5623164286577422,1.667889237657827,2.787307317609831,bob_amplitude_damping,noise_strength,-26.082509644065766,False,False,,amplitude_damping,0.76,1.0
,1.0,0.5,1.497575158722577,0.4221852519700027,1.9197604106925796,-1.9197604106925796,0.8944271909999154,2.814187601692495,-2.1463573894107624,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.5858736176745367,1.6914464266746214,2.8141876016924954,bob_amplitude_damping,noise_strength,-26.452900383006515,False,False,,amplitude_damping,0.77,1.0
,1.0,0.5,1.5140564690531757,0.43264836882735125,1.946704837880527,-1.946704837880527,0.8944271909999154,2.8411320288804425,-2.176482174814284,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.609532225845777,1.7151050348458616,2.841132028880443,bob_amplitude_damping,noise_strength,-26.824174967225492,False,False,,amplitude_damping,0.78,1.0
,1.0,0.5,1.53050349458489,0.443214340081354,1.973717834666244,-1.973717834666244,0.8944271909999154,2.8681450256661596,-2.2066836233587073,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.633299252070615,1.7388720610706998,2.86814502566616,bob_amplitude_damping,noise_strength,-27.196394390565544,False,False,,amplitude_damping,0.79,1.0
,1.0,0.5,1.546913755158923,0.4538906062084017,2.0008043613673245,-2.0008043613673245,0.8944271909999154,2.89523155236724,-2.236967280847697,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.657182539299806,1.7627553482998906,2.8952315523672403,bob_amplitude_damping,noise_strength,-27.569627002590725,False,False,,amplitude_damping,0.8,1.0
,1.0,0.5,1.5632844563399886,0.4646855505143497,2.0279700068543383,-2.0279700068543383,0.8944271909999154,2.9223971978542536,-2.2673393958285084,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.681190924313626,1.7867637333137107,2.922397197854254,bob_amplitude_damping,noise_strength,-27.943949813867366,False,False,,amplitude_damping,0.81,1.0
,1.0,0.5,1.5796124306650432,0.47560867538833373,2.055221106053377,-2.055221106053377,0.8944271909999154,2.9496482970532925,-2.2978070509638293,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.705334423509702,1.8109072325097868,2.949648297053293,bob_amplitude_damping,noise_strength,-28.319450115063567,False,False,,amplitude_damping,0.8200000000000001,1.0
,1.0,0.5,1.5958940639682395,0.48667082332788913,2.0825648872961287,-2.0825648872961287,0.8944271909999154,2.976992078296044,-2.328378327774167,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.7296244658839455,1.8351972748840302,2.976992078296044,bob_amplitude_damping,noise_strength,-28.696227507325904,False,False,,amplitude_damping,0.8300000000000001,1.0
,1.0,0.5,1.6121252018694536,0.49788445747339116,2.110009659342845,-2.110009659342845,0.8944271909999154,3.0044368503427603,-2.359062515735889,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.7540741887398195,1.8596469977399042,3.0044368503427608,bob_amplitude_damping,noise_strength,-29.07439647931976,False,False,,amplitude_damping,0.84,1.0
,1.0,0.5,1.6283010294797904,0.5092640224915275,2.137565051971318,-2.137565051971318,0.8944271909999154,3.031992242971233,-2.38987038126787,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.778698818092914,1.884271627092999,3.031992242971233,bob_amplitude_damping,noise_strength,-29.454089722370153,False,False,,amplitude_damping,0.85,1.0
,1.0,0.5,1.644415914305309,0.5208264158641163,2.1652423301694252,-2.1652423301694252,0.8944271909999154,3.0596695211693405,-2.4208145190094403,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.8035161654529857,1.9090889744530704,3.059669521169341,bob_amplitude_damping,noise_strength,-29.83546245980626,False,False,,amplitude_damping,0.86,1.0
,1.0,0.5,1.6604631975746893,0.5325916139051228,2.1930548114798123,-2.1930548114798123,0.8944271909999154,3.0874820024797276,-2.4519098184259245,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.8285472877038287,1.9341200967039134,3.087482002479728,bob_amplitude_damping,noise_strength,-30.218698197667152,False,False,,amplitude_damping,0.87,1.0
,1.0,0.5,1.6764349116491684,0.5445835195308302,2.2210184311799983,-2.2210184311799983,0.8944271909999154,3.1154456221799136,-2.4831740956992086,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.8538173807315026,1.9593901897315873,3.115445622179915,bob_amplitude_damping,noise_strength,-30.60401651247209,False,False,,amplitude_damping,0.88,1.0
,1.0,0.5,1.692321388746483,0.5568311360880327,2.249152524834516,-2.249152524834516,0.8944271909999154,3.143579715834431,-2.514628968647632,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.8793570167478855,1.9849298257479702,3.1435797158344316,bob_amplitude_damping,noise_strength,-30.991683834219096,False,False,,amplitude_damping,0.89,1.0
,1.0,0.5,1.708110705052988,0.5693702350176626,2.2774809400706504,-2.2774809400706504,0.8944271909999154,3.1719081310705657,-2.546301099729051,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.9052039021624876,2.0107767111625723,3.171908131070566,bob_amplitude_damping,noise_strength,-31.382028765845,False,False,,amplitude_damping,0.9,1.0
,1.0,0.5,1.7237878667289284,0.582245797838986,2.3060336645679143,-2.3060336645679143,0.8944271909999154,3.2004608555678296,-2.5782240161884036,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,2.9314054516598094,2.036978260659894,3.2004608555678296,bob_amplitude_damping,noise_strength,-31.775464515734782,False,False,,amplitude_damping,0.91,1.0
,1.0,0.5,1.7393335742124798,0.5955157232374793,2.334849297449959,-2.334849297449959,0.8944271909999154,3.2292764884498744,-2.6104408731578688,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.95802269581306,2.063595504813145,3.229276488449875,bob_amplitude_damping,noise_strength,-32.172522951702334,False,False,,amplitude_damping,0.92,1.0
,1.0,0.5,1.7547222624349632,0.6092567064191757,2.363978968854139,-2.363978968854139,0.8944271909999154,3.2584061598540544,-2.6430088358688577,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.985136478467803,2.0907092874678876,3.2584061598540552,bob_amplitude_damping,noise_strength,-32.57390860980458,False,False,,amplitude_damping,0.93,1.0
,1.0,0.5,1.7699188190733448,0.6235740843531757,2.3934929034265204,-2.3934929034265204,0.8944271909999154,3.2879200944264357,-2.6760064178625207,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,3.012857834538761,2.118430643538846,3.287920094426436,bob_amplitude_damping,noise_strength,-32.98058913452283,False,False,,amplitude_damping,0.9400000000000001,1.0
,1.0,0.5,1.7848726938783948,0.6386195077871717,2.4234922016655664,-2.4234922016655664,0.8944271909999154,3.3179193926654817,-2.7095466529324193,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,3.041346617949794,2.1469194269498786,3.317919392665482,bob_amplitude_damping,noise_strength,-33.39395761709889,False,False,,amplitude_damping,0.9500000000000001,1.0
,1.0,0.5,1.799506302878916,0.6546257286347517,2.4541320315136677,-2.4541320315136677,0.8944271909999154,3.348559222513583,-2.74380302411211,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,3.0708481707598008,2.1764209797598855,3.348559222513583,bob_amplitude_damping,noise_strength,-33.81615215877698,False,False,,amplitude_damping,0.96,1.0
,1.0,0.5,1.81368904341403,0.6719845548785567,2.485673598292587,-2.485673598292587,0.8944271909999154,3.380100789292502,-2.779067567829366,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,3.1017754948456435,2.207348303845728,3.380100789292503,bob_amplitude_damping,noise_strength,-34.250771978666734,False,False,,amplitude_damping,0.97,1.0
,1.0,0.5,1.827166260340942,0.6914599519469666,2.5186262122879084,-2.5186262122879084,0.8944271909999154,3.4130534032878237,-2.815909710294291,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,3.1349338804764226,2.2405066894765073,3.4130534032878246,bob_amplitude_damping,noise_strength,-34.704835001595434,False,False,,amplitude_damping,0.98,1.0
,1.0,0.5,1.839280510319417,0.7150242498606885,2.5543047601801057,-2.5543047601801057,0.8944271909999154,3.448731951180021,-2.8557995395070086,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,3.172402346039794,2.277975155039879,3.448731951180022,bob_amplitude_damping,noise_strength,-35.19645940844635,False,False,,amplitude_damping,0.99,1.0
